source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
avito,77390508,Mercedes-Benz Classe S Diesel Automatique 2023,,DH,2023,Diesel,Automatique,Supreme auto,Casablanca,70000,Mercedes-Benz,Classe S,5,Importée neuve,Oui,12 CV,Très bon,"Supreme Auto met en vente une Mercedes benz classe S400d pack AMG

Année : 2023

Carburant : diesel

Kilométrage : 70000 km

Boîte de vitesses : automatique

Chevaux fiscaux : 12

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Mercedes_Benz_Classe_S_Diesel_Automatique_2023_57913351.htm,2026-08-13 13:58:50
avito,77390456,Range Rover sport autobiographie,,DH,2019,Diesel,Automatique,Supreme auto,Casablanca,150000,Land Rover,Range Rover Sport,5,Importée neuve,Oui,12 CV,Excellent,"Supreme Auto met en vente une Range Rover sport autobiographie 

Année : 2019

Carburant : diesel 

Kilométrage : 150000 km

Boîte de vitesses : automatique 

Chevaux fiscaux : 12

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Range_Rover_sport_autobiographie_57913293.htm,2026-08-13 13:58:38
avito,73490310,Audi RSQ8,,DH,2021,Essence,Automatique,LEVING AUTO,Casablanca,55000,Audi,Q8,5,Importée neuve,Oui,23 CV,Excellent,"AUDI RSQ8 2021 
60.000 km 
Full carbone 
",Casablanca,,https://www.avito.ma/fr/val_fleuri/voitures_d_occasion/Audi_RSQ8_54690075.htm,2026-08-13 13:58:35
avito,76761350,BMW Série 7 Diesel Automatique 2016 importé neuf,,DH,2016,Diesel,Automatique,Auto Rachid,Rabat,200000,BMW,Série 7,5,Importée neuve,Oui,12 CV,Excellent,"Auto Rachid met en vente la BMW Série 7 Diesel Automatique 2016 importé neuf pour plus d’informations veuillez nous contacter, nous sommes à votre service ,",Rabat,,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/BMW_Série_7_Diesel_Automatique_2016_importé_neuf_57330050.htm,2026-08-13 13:58:34
avito,76644241,Range Rover sport T/1,,DH,2025,Diesel,Automatique,Supreme auto,Casablanca,40000,Land Rover,Range Rover Sport,5,WW au Maroc,Oui,12 CV,Très bon,"Supreme Auto met en vente une Range Rover sport dynamique 

Année : 2025

Carburant : diesel 

Kilométrage : 40000 km

Boîte de vitesses : automatique 

Chevaux fiscaux : 12

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Range_Rover_sport_T_1_57225916.htm,2026-08-13 13:58:33
avito,72809032,BMW 318d 2012,,DH,2012,Diesel,Manuelle,Auto Rachid,Rabat,200000,BMW,Série 3,5,WW au Maroc,Oui,8 CV,Excellent,"AUTO RACHID vous propose une opportunité exceptionnelle de vous offrir la BMW 318d 2012, une voiture élégante et performante. Ce véhicule est en excellent état. Si vous êtes intéressé par cette offre, n'hésitez pas à nous contacter pour plus de détails.",Rabat,,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/BMW_318d_2012_54184464.htm,2026-08-13 13:58:27
avito,76904677,Renault Clio automatique fin 2025 à Rabat,,DH,2025,Essence,Automatique,AutoHammou,Rabat,20000,Renault,Clio,5,WW au Maroc,Oui,7 CV,Excellent,"Je vends une Renault Clio de 2025 en excellent état.
- Kilométrage : 20000km
- Boîte de vitesses : Automatique
- Carburant : Essence
- Puissance fiscale : 7 CV
- Origine : WW au Maroc
- Première main
- Jantes aluminium
- Airbags
- Climatisation
- ESP
- Radar de recul
- Vitres électriques
- ABS
- Ordinateur de bord
- CD MP3 Bluetooth
- Régulateur de vitesse
- Limiteur de vitesse
- Verrouillage centralisé à distance
- Caméra de recul
- 5 portes
Contactez-moi pour plus d'informations.",Rabat,,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Renault_Clio_automatique_fin_2025_à_Rabat_57460947.htm,2026-08-13 13:58:18
avito,77530776,GEELY CITYRAY,285000,DH,2025,Essence,Automatique,KIA OCCASION AGADIR,Agadir,1060,Geely,Cityray,N/A,N/A,N/A,9 CV,N/A,"CITYRAY I - Ph1 - 1.5 TD 174 AT Sport+ BVA 174ch SOUS GARANTIE

Kia Occasion propose un large choix de véhicules multimarques, expertisés et révisés.

Avantages :
✔ Garantie
✔ Crédit gratuit 0%
✔ Test drive disponible
✔ Prise en charge des démarches administratives
✔ Un vaste choix de véhicules d'occasion, minutieusement sélectionnés

📍 Rendez-vous en showroom ou contactez-nous pour en savoir plus.

Points de vente :
📍 KIA OCCASION CASABLANCA - ROCHES NOIRES : 180 Boulevard Moulay Ismail, Casablanca
📍 KIA OCCASION CASABLANCA BERNOUSSI : KM 10, 400 Route de Rabat, Ain Sebaâ, Casablanca
📍 KIA OCCASION MARRAKECH : Route de Casablanca Marrakech, Marrakech",Agadir,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/GEELY_CITYRAY_58043540.htm,2026-08-13 13:58:12
avito,77969679,Honda Accord 1ère main,36000,DH,2001,Essence,Manuelle,Hamdi Mohamed,Casablanca,30000,Honda,Accord,5,WW au Maroc,Oui,11 CV,Très bon,"Honda Accord bien entretenue, 1er mois 12, vignette 3000dh",Casablanca,,https://www.avito.ma/fr/aïn_borja/voitures_d_occasion/Honda_Accord_1ère_main_58455943.htm,2026-08-13 14:00:02
avito,77969696,Casablanca,,DH,2017,Diesel,Manuelle,Fatifari Fati,Casablanca,135,Fiat,Fiorino,5,WW au Maroc,Non,7 CV,Excellent,"Fiat Fiorino modèle 2017 en excellent état à vendre.
- Marque : Fiat
- Modèle : Fiorino
- Année modèle : 2017
- Type de carburant : Diesel
- Boîte de vitesses : Manuelle
- Droits de douane : Acheté au Maroc
- Nombre de portes : 5
- État : Excellent
Pour toute information ou contact, appelez-moi.",Casablanca,,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Casablanca_58455940.htm,2026-08-13 14:00:02
avito,77969699,Honda CRV diesel automatique,55000,DH,2011,Diesel,Automatique,Particulier ,Safi,149000,Honda,CR-V,N/A,N/A,N/A,8 CV,N/A,"Particulier 1ère main sur commande, importé neuf avec carnet d'entretien suivi à la maison.",Safi,,https://www.avito.ma/fr/sidi_bouzid/voitures_d_occasion/Honda_CRV_diesel_automatique_58455938.htm,2026-08-13 14:00:01
avito,62244646,MERCEDES Classe A 180 Diesel,,DH,2011,Diesel,Manuelle,Autoparis,Casablanca,160000,Mercedes-Benz,Classe A,5,WW au Maroc,Non,8 CV,Très bon,"MERCEDES Classe A 180 Diesel 
ww maroc 
Boîte à vitesse Manuelle Airbags direction assistée vitres electriques audio Radio, CD, de MP3 Jantes aluminium Volant cuir cruise control parking Airbags ABS ESP Antipatinage Climatisation Direction Assistée Vitres Electriques Régulateur de vitesse en tres bon etat
Véhicule en parfait état

(Mise en circulation /6/2011)",Casablanca,,https://www.avito.ma/fr/hay_hassani/voitures_d_occasion/MERCEDES_Classe_A_180_Diesel_47261869.htm,2026-08-13 13:58:00
avito,77886583,Volkswagen Tiguan 0KM 2026,,DH,2026,Diesel,Automatique,AUTO MAHER Luxury Cars,Casablanca,N/A,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Neuf,"Je propose à la vente une Volkswagen Tiguan Diesel neuve de 2026.
- Kilométrage : 0 km
- Boîte de vitesses : Automatique
- Puissance fiscale : 8 CV
- Carburant : Diesel
- Première main
- Origine : WW au Maroc
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit ouvrant
- Sièges en cuir
- Régulateur et limiteur de vitesse
- ESP
- ABS
- Vitres électriques
- Caméra et radar de recul
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations.",Casablanca,,https://www.avito.ma/fr/californie/voitures_d_occasion/Volkswagen_Tiguan_0KM_2026_58378277.htm,2026-08-13 13:57:00
avito,75762154,Volkswagen golif 8 GTD,,DH,2025,Diesel,Automatique,Supreme auto,Casablanca,90000,Volkswagen,Golf 8,5,Dédouanée,Oui,8 CV,Très bon,"Supreme Auto met en vente une Volkswagen golif 8 GTD

Année : 2023 dd 2025

Carburant : diesel

Kilométrage : 90000 km

Boîte de vitesses : automatique

Chevaux fiscaux : 8

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Volkswagen_golif_8_GTD_56451990.htm,2026-08-13 13:57:57
avito,77524805,Nissan Qashqai Diesel Automatique 2018 à Marrakech,,DH,2021,Diesel,Automatique,HASSAN AL KHAYAT,Marrakech,160000,BMW,Série 2,5,WW au Maroc,Oui,8 CV,Excellent,"BONJOUR 
pour plus d'informations n'hésitez pas nous contacter 
MERCI",Marrakech,,https://www.avito.ma/fr/hay_al_bahja/voitures_d_occasion/Nissan_Qashqai_Diesel_Automatique_2018_à_Marrakech_58038109.htm,2026-08-13 13:59:56
avito,77686970,Skoda Kodiaq 2023 première main ✋️,,DH,2023,Diesel,Automatique,AUTO errachidia 2,Rabat,85000,Skoda,Kodiaq,5,WW au Maroc,Oui,8 CV,Neuf,Skoda kodiaq première main très bon état toutes options,Rabat,,https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Skoda_Kodiaq_2023_première_main____58191250.htm,2026-08-13 13:57:54
avito,77199788,VW TOUAREG PULLMAN 3.0 V6 TDI TOUTES OPTIONS,178000,DH,2016,Diesel,Automatique,AUTOMOBILES TINGIS,Tanger,229000,Volkswagen,Touareg,5,WW au Maroc,Non,12 CV,Excellent,"L'EXCEPTIONNELLE VOLKSWAGEN TOUAREG PULLMAN 3.0 TDI 12CV V6 245CV DIN AUTOMATIQUE TIPTRONIC MODÈLE 10/2016 EN TRÈS BON ÉTAT. TOUTES OPTIONS. SALON EN CUIR, SIÈGES SPORT CHAUFFANTS, CLIMATISATION DIGITALE AUTOMATIQUE BIZONE, RADARS DE STATIONNEMENT AVANT ET ARRIÈRE, MULTIMÉDIA PREMIUM, NAVIGATION ÉCRAN TACTILE, RADIO MP3, PRISE AUX, LECTEUR SD, FEUX XÉNON, FEUX ANTI-BROUILLARDS, FEUX DIRECTIONNELS, LAVE-PHARES, AIRBAGS, ORDINATEUR DE BORD, JANTES EN ALUMINIUM, VOLANT EN CUIR MULTIFONCTIONS, DIRECTION ASSISTÉE SERVOTRONIC, ESP, ABS, EBD, ALARME, 4xVITRES ÉLECTRIQUES TEINTÉES, RÉTROVISEURS RABATTABLES ÉLECTRIQUES, ACCOUDOIRS AVANT ET ARRIÈRE, ÉCLAIRAGE D'AMBIANCE MULTICOLORES, PACK CHROME, AUTO HOLD, FREIN À MAIN AUTOMATIQUE, SYSTÈME ON ROAD/ OFF ROAD, CRABOTAGE, BOÎTE COURTE, RÉGULATEUR DE VITESSES, ALLUMAGE AUTOMATIQUE DES FEUX, CAPTEUR DE PLUIE, 3xPRISES 12V, BARRES DE TOIT CHROMÉES, SORTIES D'ÉCHAPPEMENTS CHROMÉES, CACHE BAGAGES... VIGNETTE 6000 DH/AN

#sport #occasion #vw #vwtroc #touareg #vwtouareg #troc #vwtiguan #vwrline #tiguanrline #tiguan #volkswagenmaroc #RLINE #volkswagen #volkswagentiguan #volkswagentouareg #v6tdi #occasion #tanger #tetouan #fes #chefchaouen #larache #assilah #kenitra #rabat #casablanca #maroc #morocco #voiture #autotingis #automobile #auto",Tanger,,https://www.avito.ma/fr/centre/voitures_d_occasion/VW_TOUAREG_PULLMAN_3_0_V6_TDI_TOUTES_OPTIONS_57737184.htm,2026-08-13 13:57:53
avito,77776973,Volkswagen Touareg,235000,DH,2019,Diesel,Automatique,Voitures particuliers certifiées ,Casablanca,96900,Volkswagen,Touareg,5,WW au Maroc,Non,12 CV,Bon,"● Volkswagen Touareg - 3.0 V6 TDI 245 X-treme - 96900 km - Année 2019.

● Véhicule en excellent état.

● La voiture a été expertisée suivant 100 points de contrôles.",Casablanca,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Touareg_58275734.htm,2026-08-13 13:56:51
avito,75318186,Mercedes classe E350 diesel,125000,DH,2010,Diesel,Automatique,Particulier ,Casablanca,200000,Mercedes-Benz,Classe E,5,WW au Maroc,Non,12 CV,Excellent,Bonjour je mets en vente ma voiture Mercedes classe E 350 diesel modèle 2011. Deuxième main. Moteur 3L. Vignette 6000 dh à jour. 200 mille km. Peinture d'origine. Les 4 pneus neufs. Entretien à jour. Suspension récemment changée. Véhicule full option. Jantes aluminium 17 pouces. Climatisation digitale bi-zone. Vitres avant arrière électriques. Salon cuir tabac électrique. Régulateur et limiteur de vitesse. Les accoudoirs centraux. Rétroviseurs rabattables électriques. Les LED. Écran tactile. Bluetooth. CarPlay etc... Merci de me contacter si vous êtes intéressé.,Casablanca,,https://www.avito.ma/fr/belvédère/voitures_d_occasion/Mercedes_classe_E350_diesel_56088475.htm,2026-08-13 13:59:50
avito,77836119,"BMW X3 Sdrive 52,000km",275000,DH,2015,Diesel,Automatique,AUTO errachidia 2,Rabat,52000,BMW,X3,5,WW au Maroc,Oui,8 CV,Neuf,"BMW X3 première main très bon état fiable 52,000km",Rabat,,https://www.avito.ma/fr/hay_riad/voitures_d_occasion/BMW_X3_Sdrive_52_000km_58331117.htm,2026-08-13 13:57:50
avito,77677379,Mercedes-Benz CLA220d pack AMG,,DH,2024,Diesel,Automatique,AutoLand Rabat,Rabat,21000,Mercedes-Benz,Classe CLA,5,Dédouanée,Oui,8 CV,Excellent,"Je vends une Mercedes-Benz CLA220d pack AMG en excellent état.
- Kilométrage : 21 000 km
- Modèle : 2024 - DED 2025/12
- Carburant : Diesel
- Boîte de vitesses : Automatique
- Puissance fiscale : 8 CV
- Première main
- Dédouanée
- Nombre de portes : 5
- Pack AMG
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Toit ouvrant
- Sièges en cuir
- Radar et caméra de recul
- Vitres électriques
- ABS ESP
- Régulateur et limiteur de vitesse
- Ordinateur de bord
- Verrouillage centralisé à distance
- caméra 360°
- Toit panoramique
Contactez-nous pour plus d'informations.",Rabat,,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Mercedes_Benz_CLA220d_pack_AMG_58182173.htm,2026-08-13 13:59:50
avito,77618990,Mercedes-Benz Classe C 220d pack AMG,,DH,2024,Diesel,Automatique,AutoLand Rabat,Rabat,18600,Mercedes-Benz,Classe C,5,Dédouanée,Oui,8 CV,Excellent,"Mercedes-Benz Classe C 220d pack AMG DED 2026/06
Full option
Distronic plus
Caméra 360°
Attelage de remorque électrique
Chargeur sans fil par induction
Finitions Carbone
Climatisation 4 zones
Affichage tête haute
Sièges électriques avec mémoire
Navigation MBUX réalité augmentée
Pour plus d'informations contactez-nous",Rabat,,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Mercedes_Benz_Classe_C_220d_pack_AMG_58127334.htm,2026-08-13 13:59:48
avito,76203900,BMW Serie 4 420d,,DH,2023,Diesel,Automatique,Supreme auto,Casablanca,40000,BMW,Série 4,5,WW au Maroc,Oui,8 CV,Très bon,"Supreme Auto met en vente une BMW série4 420d

Année : 2023

Carburant : diesel

Kilométrage : 40000 km

Boîte de vitesses : automatique

Chevaux fiscaux : 8

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/BMW_Serie_4_420d_56837881.htm,2026-08-13 13:57:47
avito,77179716,Audi A4 2021 Business Line,328000,DH,2021,Diesel,Automatique,el ghazii,Rabat,90000,Audi,A4,5,WW au Maroc,N/A,8 CV,Excellent,"Audi A4 2021 Business Line, toutes options, jamais accidentée, peinture d'origine, diesel, 90k km. Voiture excellente.",Rabat,,https://www.avito.ma/fr/guich_oudaya/voitures_d_occasion/Audi_A4_2021_Business_Line_57718541.htm,2026-08-13 13:59:46
avito,77624625,Évoque en très bon état,259000,DH,2018,Diesel,Automatique,Salah,Casablanca,59000,Land Rover,Range Rover Evoque,5,WW au Maroc,Oui,8 CV,Excellent,"Je mets en vente ma voiture Range Rover Évoque, modèle 2018, version HSE dynamique Blak Edition. La voiture est en parfait état 1 ère main jamais accidentée, entretien régulier avec carnet de suivi et faible kilométrage 59 000 km. Full options (sièges électriques, toit panoramique, Jantes 20 pouces, climatisation digitale, rétroviseur rabattables, caméra et radars, régulateur et limiteur de vitesse …)
Svp intermédiaires s’abstenir.",Casablanca,,https://www.avito.ma/fr/maarif/voitures_d_occasion/Évoque_en_très_bon_état_58132533.htm,2026-08-13 13:59:44
avito,77852821,Opel Mokka excellente,235000,DH,2024,Essence,Automatique,Rachid Hafidi,Temara,30000,Opel,Mokka,5,WW au Maroc,Oui,7 CV,Excellent,"Je propose à la vente une Opel Mokka de 2024 en excellent état. Conduite par une femme, toujours sous garantie chez Opel.
- Marque : Opel
- Modèle : Mokka
- Année-Modèle : 2024
- Carburant : Essence
- Boîte de vitesses : Automatique
- Puissance fiscale : 7 CV
- Origine : WW au Maroc
- Première main : Oui
- Nombre de portes : 5
- Jantes aluminium
- Airbags
- Climatisation
- Système de navigation GPS
- Radar de recul
- Caméra de recul
- Vitres électriques
- ABS
- ESP
- Régulateur de vitesse
- Limiteur de vitesse
- Lecteur CD MP3 Bluetooth
- Ordinateur de bord
- Verrouillage centralisé à distance
Contactez-moi pour plus d'informations.",Temara,,https://www.avito.ma/fr/temara/voitures_d_occasion/Opel_Mokka_excellente_58346684.htm,2026-08-13 13:59:41
avito,73599649,Golf 6. 2012,117000,DH,2012,Diesel,Manuelle,Auto palace,Casablanca,250000,Volkswagen,N/A,5,WW au Maroc,Non,8 CV,Excellent,"Golf 6 modèle 2012 ba9a mliha ,",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Golf_6__2012_54767637.htm,2026-08-13 13:59:41
avito,75762049,Volkswagen Tiguan Diesel Automatique 2025,,DH,2025,Diesel,Automatique,Supreme auto,Casablanca,90000,Volkswagen,Tiguan,5,Dédouanée,Oui,8 CV,Excellent,"Supreme Auto met en vente une Volkswagen Tiguan

Année : 2021 dd 2025

Carburant : diesel

Kilométrage : 90000 km

Boîte de vitesses : automatique

Chevaux fiscaux : 8

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2025_56451950.htm,2026-08-13 13:57:39
avito,77402550,Audi Q8 Diesel Automatique 2021 à Casablanca,,DH,2021,Diesel,Automatique,Supreme auto,Casablanca,90000,Audi,Q8,5,Importée neuve,Oui,12 CV,Très bon,"Supreme Auto met en vente une Audi Q8 s line 

Année : 2021

Carburant : diesel 

Kilométrage : 90000 km

Boîte de vitesses : automatique 

Chevaux fiscaux : 12

Clés : Double clé disponible

avec une garantie sur les 10 000 km plus un vidange gratuit de 10 000km plus frais de dossier avec une possibilité de reprise ,Contactez-nous dès maintenant pour réserver votre essai ou obtenir plus d'Informations.",Casablanca,,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Audi_Q8_Diesel_Automatique_2021_à_Casablanca_57924416.htm,2026-08-13 13:57:38
