id,brand,condition,creator,door_count,equipment,first_owner,fiscal_power,fuel_type,image_folder,mileage,model,origin,price,publication_date,sector,seller_city,source,title,transmission,year
ce8c883e-a240-4877-9eb3-769cb8af3041,ford,,KIFAL AUTOShopBadge Icon,,,,13,essence,ceyl1vp3woiy_4,104999,Mustang,,340000,12/05/2025 11:37,Casablanca,Autre secteur,avito,KIFAL - FORD Mustang Convertible,Automatique,2021
2bdc2cf4-ce06-4d49-82bb-bbfedc75ed14,land-rover,,GARAGE LAHCEN,5,Garage lahcen vous propose une range rover evoque w maroc 1ere main disposant de toit panoramique led signature feu de jour xenon bixenon camera de recul et radar av ar 4 pneu neuf... pour plus d'info visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Oui,8,diesel,n4jlvz5rk843_10,129000,Range,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,LAND-ROVER  Range rover evoque,Automatique,
2ca045dd-30e4-488b-8c49-7ae6760ece9c,dacia,Excellent,Abdallah,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Vitres électriques",Non,7,diesel,fqmt6yyj0rfg_31,194999,Duster,WW au Maroc,155000,12/05/2025 12:27,Agadir,Hay Salam,avito,vente duster,Manuelle,2019
0f4dd13c-5d38-4650-a23b-0941df0bbdb3,skoda,,AUTO AYMANE,5,Skoda karoq diesel toute options boîte automatique climatisation automatique volant multifonction limiteur régulateur jantes aluminium 18 pouces antibrouillard rétroviseurs rabattabel caméra de recul radar de recul avant et arrière overture et démarrage empreinte écran de bord gps salon sport semi cuir 4vittres elc bleutouth les laides avant et arrière,Oui,8,diesel,40zoxymqvmwu_27,189000,Karoq,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,SKODA  Karoq,Automatique,
5f2cf57b-0097-4465-b341-370b8f1cc26e,peugeot,,AUTO ABDERRAHIM,5,Peugeot 208 modèle 2019 version gt line tomobil jdida baqa kamla sbara original kelomitrage original tout options محل لبيع وشراء السيارات المعلومات موجودة في الاعلان لي مهتم مرحبا,Non,6,diesel,s9h36o866lf6_30,89000,208,,137000,12/05/2025 00:00,Marrakech,Marrakech,moteur,PEUGEOT  208,Manuelle,
b3ec1ac4-eb1d-4206-8d71-3c97799f369a,mercedes-benz,,AUTO HICHAM ERRAHMANI,5,"Bonjour je mets en vente ma voiture mercedes-benz carrée , modèle **** dédouaner 06-2013 , 2-éme main, automatique , diesel ,9 cv. bon état . pour plus d'informations n'hésitez pas de nous contacter . merci .",Non,9,diesel,ybquzmyb7yh8_4,199000,220,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,MERCEDES-BENZ  220,Automatique,
b3c70b35-fffd-400c-9961-0628c0f0acd0,peugeot,,AUTO HAMZA,5,سلام عليكم ورحمة الله وبركاته سيارة للبيع للمزيد من المعلومات المرجو الاتصال بنا او زيارة محلنا وشكرا,Oui,6,diesel,hh7q8f6lyw5s_15,109000,208,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,PEUGEOT  208,Automatique,
6f4598c0-f511-4fda-b4f5-ca1ca6b69287,land rover,Excellent,Soufiane,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,12,diesel,l18whb1qrvkd_2,97499,Range Rover Vogue,WW au Maroc,520000,12/05/2025 12:16,Casablanca,Polo,avito,Range Rover Vogue,Automatique,2019
7b0af3f8-23cd-4528-a287-fb1acc14dac7,opel,Excellent,Taha WadiiShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,6,diesel,2oc0mg82qag6_8,174999,Astra,Importée neuve,,12/05/2025 13:24,Rabat,Hassan,avito,Opel asta,Manuelle,2018
2ad560d1-331d-40b8-b6a3-5efc55036255,fiat,Excellent,adil,5,"ABS, Airbags, CD/MP3/Bluetooth, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance",Non,6,essence,fa41lpby6equ_26,124999,Panda,WW au Maroc,86000,12/05/2025 12:27,Tanger,Branes 2,avito,Fiat panda très neuf,Manuelle,2018
bb49ab8c-5ebd-4d32-8173-4a265d1ffb9e,ds,,AUTO AYMANE,5,Ds 7 diesel toute options boîte automatique climatisation automatique volant multifonction limiteur régulateur jantes aluminium 18 pouces antibrouillard rétroviseurs rabattabel caméra de recul écran de bord gps radar de recul avant et arrière salon cuire elc chofant mémoire twa ouvrant panoramique projecteurs gèzeno démarrage et ouverture emprante 1ère main entretien maison,Oui,8,diesel,smstb5ilc0mb_2,169000,Autre,,,26/05/2025 00:00,Casablanca,Casablanca,moteur,DS  Autre Revoli,Automatique,
04051258-f94b-4861-9a32-c4360c950fe5,bmw,,AUTO HICHAM ERRAHMANI,5,"Bonjour je mets en vente ma voiture bmw serie , modèle 08-2020 , automatique , 2-éme main ,8 cv. diesel. pour plus d'informations n'hésitez pas de nous contacter . merci .",Non,8,diesel,tfqpbp20ecco_5,109000,Serie,,,12/05/2025 00:00,Marrakech,Marrakech,moteur,BMW  Serie 5,Automatique,
1f6579ce-792a-4996-8a7e-45be92c9d642,citroen,,STELLANTIS &YOU CASABLANCA,,Citroen c3 feel essence automatique garantie constructeur : 3 ans / 100.000 km à partir de la date de mec date de mise en circulation : novembre 2023 kilometrage : 18.000 km stellantis&you met en vente un véhicule d’occasion quasi neuf. le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux possibilité de reprise de votre véhicule et financement à crédit.,Oui,7,essence,us7mmv7md922_22,19000,C3,,159000,12/05/2025 00:00,Casablanca,Casablanca,moteur,CITROEN  C3,Automatique,
b03db878-8905-48d9-a08b-063afe893851,porsche,,LEVING AUTO,2,porsche boxter edition limitee ****  \\nrs60 spyder,Oui,19,essence,hnizayxf90ut_12,44000,Boxster,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,PORSCHE  Boxster Porsche boxter…,Manuelle,
2d51f5ca-4f72-48cd-b83f-4cb7abff508e,opel,,KIFAL AUTO,,"Référence kifal : #veh0000xf2 kifal auto s'occupe de la vente d'une opel mokka x i - ph1 - 1.6 cdti dynamic bva 136ch pour le compte de son client particulier. la voiture est expertisée suivant 150 points de contrôles et ne présente pas d'accident ou de blocage administratif. kifal auto n'a pas de garage, la voiture est chez son propriétaire à casablanca. il n'y a pas de frais pour l'acheteur. veuillez nous contacter pour plus d'informations ou pour voir le véhicule. marque : opel modele : mokka x version : 2019 carburant : diesel transmission : automatique kilométrage : 157 697 km mise en circulation : 01-2019 1ere main : oui origine : ww maroc.",Non,6,diesel,m72q1gr56072_2,159000,Mokka,,160000,12/05/2025 00:00,Casablanca,Casablanca,moteur,OPEL  Mokka,Automatique,
4cc864cf-3c0e-4aa4-9298-0754b71bf68e,mercedes-benz,,GARAGE LAHCEN,5,Garage lahcen vous propose une mercedes benz cls 400d toujours 1ere main w maroc disposant de plusieurs options sonorisation burmester toit panoramique ouvrant siege cuir memoire volant cuir multifonctions limiteur et cruise control ecran tactile camera 360 et radar av ar coffre auto led feu de jour eclairage ambian palette au volant pour plus d' infos visiter notre showroom au 6 bd zerktouni casablanca ou appeler mr hicham,Oui,12,diesel,m8i7v3t3c230_24,99000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe cls,Automatique,
556d7fc1-a698-4758-8e65-f42a72cba33b,mercedes-benz,Excellent,auto chaouiShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,8,diesel,qaxvu2cdgkoy_9,194999,Classe E,Importée neuve,,12/05/2025 13:25,Rabat,Hay el Fath,avito,Mercedes-Benz Classe E Diesel Automatique 2017,Automatique,2017
106009b0-ec36-418e-8567-1ab399cd489e,mercedes-benz,,AUTO 212,5,"Vehicule en parfait état 03/ 2021 compteur 60 900 km, avec 7 airbags,jante alu 19, retro électriques t caméra de recul, car play, xénon.....avec 3 mois de garantie possible de crédit avec la banque",Non,8,diesel,xqark1yo4xwe_16,54000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe gle,Automatique,
6e39f479-44f3-45e5-943f-c884b25c5cd9,lancia,,LAACHIRI AUTO,5,Très propre lancia thema (chrysler c300) 3.0d v6 la full de la gamme executive   239ch sur commande couleur d origine marron chocolat covering satin black 1Ère main. motorisation identique à maserati levante et jeep grand cherokee.(toute les pièces de rechanges sont disponibles à la maison et ailleurs). boite automatique .  palettes au volant. angle mort. montre centrale. keyless go (ouverture et fermeture sans clé).  réglage volant électrique. stort arrière électrique. distronic freinage d'urgence.  navigation  2 portes gobelet chaufant et réfrigérant. régulateur de vitesse adaptatif. cruise adaptatif. démarrage start and stop. parctronic  360°. camera 180. sonorisation alpin .  climatisation digitale bizone.   sièges électriques à memoires avec massage lambaire. sièges chauffants . sièges ventilés. sièges arrière chaufants. rétroviseurs électriques rabatable. inteligent light system led avant et arrière. tout les révisions sont faites à jour. la voiture est disponible au showroom laachiri auto.,Oui,12,diesel,1qr4nw06it17_16,159000,Thema,,175000,12/05/2025 00:00,Tanger,Tanger,moteur,LANCIA  Thema,Automatique,
7aa09d1b-f3a8-4fb1-aa4e-8e316a91a9e0,land rover,Excellent,RHZIOUALShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Non,8,diesel,evtv53dwaopq_4,154999,Range Rover Evoque,Dédouanée,280000,12/05/2025 19:11,Fes,Centre,avito,Range rover Evoque Diwana 2022,Automatique,2016
00123c43-c259-4c77-b30b-9920162d06d5,mercedes-benz,Neuf,PDAShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,9,diesel,csdp4qd4ixc6_14,2499,Classe A,Importée neuve,,12/05/2025 19:11,Casablanca,Riviera,avito,Mercedes Class A 220 AMG Line plus 0km 2025,Automatique,2025
d754903c-9ac3-4f95-9227-61d610e60ed7,chery,Excellent,YASSINE,5,"ABS, Airbags, Climatisation, ESP, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques",Oui,8,essence,h8bj1509xt6w_18,12499,Tiggo 2 Pro,WW au Maroc,109000,12/05/2025 13:23,Marrakech,Azli,avito,TIGGO 2 PRO 12/22 premier main,Manuelle,2022
d2bae558-f579-44a6-9e7c-33f04ac687b9,kia,Excellent,SIMA AUTOShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,6,essence,tkq9f5p91h15_31,62499,Picanto,WW au Maroc,,12/05/2025 11:30,Rabat,Hay Riad,avito,Kia Picanto Essence Manuelle 2022 à Rabat,Manuelle,2022
3d278a09-6cfd-4767-80a2-58dcc6fbe9da,honda,Très bon,mohamed,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques",Non,20,essence,86uhj6vgltf1_21,114999,CR-X,WW au Maroc,85000,12/05/2025 13:23,Unknown,Marrakech,avito,Honda MRV pilot BVA Essence,Automatique,2004
e5c3e7e1-ac7e-45b5-b73c-b21b70ec4b8d,volkswagen,,AUTO EMERAUDE,5,Véhicule en excellent état pour plus d’info contactez nous,Oui,8,diesel,mxb5a5n9so2z_5,44000,Golf,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,VOLKSWAGEN  Golf 8,Automatique,
c39b3c74-b48c-403b-9e13-6bc29fbd970b,nissan,Très bon,Yahya,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,lporkhxj6qg2_20,124999,Qashqai,WW au Maroc,130000,12/05/2025 10:41,Casablanca,La Gironde,avito,Nissan Qashqai Diesel Manuelle 2012 à Casablanca,Manuelle,2012
2e4a003b-5c48-49d7-8b3a-8f14a0a86869,mercedes-benz,,FAJRINE AUTO,5,Mercedes gle 350 d en très bon état tt options à découvrir contactez-nous dès aujourd’hui,Oui,12,diesel,v408932529yi_27,129000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe gle,Automatique,
c8068e48-4f22-4f26-8c62-e4299933b363,ford,Excellent,said,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,8,diesel,ij5nyducw4no_28,174999,Kuga,WW au Maroc,165000,12/05/2025 13:35,Casablanca,Ain Sebaa,avito,ford kuga 2016,Manuelle,2016
c78bac73-e208-4c56-bbe9-e770c070ee20,volvo,Neuf,anouar,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",Non,8,diesel,41322l0s2wl7_21,144999,V40,WW au Maroc,175000,12/05/2025 19:11,Rabat,Hay Riad,avito,volvo v40 etat neuf,Automatique,2019
f17e8422-781e-4750-879d-0b4a8a347433,kia,Excellent,Ashraf Khiyat,,,Oui,9,diesel,phc4ybad5iif_3,87499,Seltos,WW au Maroc,,12/05/2025 12:27,Oujda,Centre Ville,avito,Kia Seltos Diesel Automatique 2021 à Oujda,Automatique,2021
cb2c5e93-3523-4db7-a576-b7d4128485e6,kia,Très bon,abderrahim,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Non,6,essence,85s6nvdrjxr8_5,97499,Picanto,WW au Maroc,,12/05/2025 12:27,Sale,Cité Militaire,avito,Picanto 2022 essence,Manuelle,2022
26705676-ae10-4d29-a516-df5e4799e25a,mercedes-benz,,HIVERNAGE AUTO,5,Couleur spécial gris magno full options,Oui,8,hybride,fe09uy9tviiz_5,4000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe glc,Automatique,
d1e83b45-ccf7-4f98-8594-b9822fa57052,mercedes-benz,Neuf,Abdo,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Oui,9,diesel,8sdt1ggc6o99_22,104999,Classe CLA,WW au Maroc,290000,12/05/2025 12:16,Rabat,Autre secteur,avito,Mercedes-Benz CLA 220D 12/2018 BVA Diesel à Rabat,Automatique,2018
cda2da8c-ff18-4382-92f4-899e79b2ae46,volvo,Excellent,LAACHIRI AUTOShopBadge Icon,5,,Oui,8,diesel,eqxs2rnu9ine_16,144999,S90,WW au Maroc,275000,12/05/2025 11:30,Tanger,Californie,avito,1ÈRE MAIN VOLVO S90 D5 INSCRIPTION 4WD,Automatique,
e92f7452-86d1-4f84-bc0a-fde7a339e643,skoda,,AUTO AYMANE,5,Skoda kamiq diesel manuel volant multifonction limiteur régulateur jantes aluminium 4vittres elc bleutouth écran de bord gps radar de recul avant et arrière rétroviseur elc antibrouillard les laides avant et arrière démarrage empreinte caméra de recul salon sport 1ère main entretien maison,Oui,6,diesel,2j8dl16jxo78_24,169000,Kamiq,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,SKODA  Kamiq,Manuelle,
393758c8-c17e-42a0-b0dc-942e2495527b,mercedes-benz,Excellent,Auto Al FathShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,4,diesel,4dxxayj1qr80_25,2499,Classe E,Importée neuve,,12/05/2025 13:23,Rabat,Yacoub El Mansour,avito,Mercedes-Benz Classe E 220d pack AMG plus 2025,Automatique,2025
f7002550-9489-4b2f-a895-832bc1006b63,volkswagen,,KIFAL AUTO,,"Référence kifal : #veh0000xv3 kifal auto s'occupe de la vente d'une volkswagen t-roc i - ph2 - 2.0 tdi sport bva 143ch pour le compte de son client particulier. la voiture est expertisée suivant 150 points de contrôles et ne présente pas d'accident ou de blocage administratif. kifal auto n'a pas de garage, la voiture est chez son propriétaire à casablanca. il n'y a pas de frais pour l'acheteur. veuillez nous contacter pour plus d'informations ou pour voir le véhicule. marque : volkswagen modele : t-roc version : 2022 carburant : diesel transmission : automatique kilométrage : 31 142 km mise en circulation : 12-2022 1ere main : oui origine : ww maroc.",Non,8,diesel,b7n66oxs7vf9_21,34000,T-roc,,315000,12/05/2025 00:00,Casablanca,Casablanca,moteur,VOLKSWAGEN  T-roc,Automatique,
c80364eb-780d-4d85-9d5a-a84632f5e7d6,peugeot,,STELLANTIS &YOU CASABLANCA,5,"Peugeot 3008 allure diesel garantie 12 mois ou 50.000 km date mise en circulation : octobre 2022 kilometrage : 18.000 km stellantis&you met en vente un véhicule d’occasion quasi neuf. le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux avec essai dynamique sur route. possibilité de reprise et financement à crédit. pour plus d'information , veuillez contacter stellantis&you",Oui,8,diesel,jf7gtbh7jhsm_25,19000,3008,,295000,26/05/2025 00:00,Casablanca,Casablanca,moteur,PEUGEOT  3008,Automatique,
6f35c9da-19d8-497b-8f95-e3a17c805720,abarth,,STELLANTIS &YOU CASABLANCA,3,"Abarth tourismo avec toit ouvrant et cuire garantie 12 mois ou 50.000 km mise en circulation : janvier 2018 kilometrage : 45.600 km le véhicule a été vérifié dans nos ateliers et soumis à un contrôle rigoureux avec essai dynamique sur route. possibilité de reprise et financement à crédit. pour plus d'information , veuillez contacter stellantis&you",Non,8,essence,qrchdnfnn9ax_23,49000,595,,182000,12/05/2025 00:00,Casablanca,Casablanca,moteur,ABARTH  595,Automatique,
eec4fc1c-5ea2-40eb-8ef3-76ba454ef64c,mercedes-benz,,GT AUTO,5,"Gt drive mets en vente une mercedes classe c 220d diesel siège cuir élé/chauf/vont/mémoire, phare double laz ligne, caméra 360° disq-tronic plus, volant multifonctions avec palettes, clim digital bisonne, sonorisation,détecteur de lumière,soft close, jantes alumin,toit ouvrant panoramique et pleins d'autre options pour plus d'information contacter nous",Oui,9,diesel,xaqnakuwlbvi_1,14000,Classe,,,12/05/2025 00:00,Casablanca,Casablanca,moteur,MERCEDES-BENZ  Classe c,Automatique,
75acaf99-0c48-4bae-9825-c00f4bb921c8,peugeot,Excellent,AUTO ERACHIDIA 3ShopBadge Icon,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Oui,6,diesel,6h1h1ocvxj06_6,47499,208,WW au Maroc,,12/05/2025 13:01,Rabat,Hay Riad,avito,Peugeot 208 2023,Manuelle,2024
